GHO,PUBLISHSTATE,REGION,COUNTRY,SEX,Display Value,Numeric,Low,High,Comments
M_smkless_prev_youth,PUBLISHED,EMR,YEM,FMLE,2.6,2.6,,,
M_smkless_prev_youth,PUBLISHED,EUR,SRB,BTSX,2.7,2.7,,,
M_smkless_prev_youth,PUBLISHED,AMR,SLV,FMLE,2.8,2.8,,,
M_smkless_prev_youth,PUBLISHED,EUR,GEO,FMLE,2.8,2.8,,,
M_smkless_prev_youth,PUBLISHED,AMR,BLZ,MLE,2.9,2.9,,,
M_smkless_prev_youth,PUBLISHED,EUR,KGZ,FMLE,2.9,2.9,,,
M_smkless_prev_youth,PUBLISHED,SEAR,MDV,FMLE,2.9,2.9,,,
M_smkless_prev_youth,PUBLISHED,AMR,ARG,FMLE,3.0,3.0,,,
M_smkless_prev_youth,PUBLISHED,EUR,ARM,FMLE,3.0,3.0,,,
M_smkless_prev_youth,PUBLISHED,SEAR,IDN,MLE,3.0,3.0,,,
M_smkless_prev_youth,PUBLISHED,AMR,BHS,FMLE,3.1,3.1,,,
M_smkless_prev_youth,PUBLISHED,EUR,BLR,BTSX,3.1,3.1,,,
M_smkless_prev_youth,PUBLISHED,EMR,QAT,FMLE,3.2,3.2,,,
M_smkless_prev_youth,PUBLISHED,WPR,MYS,FMLE,3.2,3.2,,,
M_smkless_prev_youth,PUBLISHED,AFR,KEN,FMLE,3.3,3.3,,,
M_smkless_prev_youth,PUBLISHED,EUR,SRB,MLE,3.3,3.3,,,
M_smkless_prev_youth,PUBLISHED,WPR,PHL,FMLE,3.3,3.3,,,
M_smkless_prev_youth,PUBLISHED,EMR,EGY,FMLE,3.4,3.4,,,
M_smkless_prev_youth,PUBLISHED,EMR,SAU,BTSX,3.4,3.4,,,
M_smkless_prev_youth,PUBLISHED,EUR,GEO,BTSX,3.4,3.4,,,
M_smkless_prev_youth,PUBLISHED,EUR,LVA,FMLE,3.4,3.4,,,
M_smkless_prev_youth,PUBLISHED,AFR,DZA,BTSX,3.5,3.5,,,
M_smkless_prev_youth,PUBLISHED,EUR,TJK,BTSX,3.5,3.5,,,
M_smkless_prev_youth,PUBLISHED,EMR,SYR,FMLE,3.6,3.6,,,
M_smkless_prev_youth,PUBLISHED,AMR,ARG,BTSX,3.7,3.7,,,
M_smkless_prev_youth,PUBLISHED,AMR,SLV,BTSX,3.7,3.7,,,
M_smkless_prev_youth,PUBLISHED,EMR,PAK,FMLE,3.7,3.7,,,
M_smkless_prev_youth,PUBLISHED,EUR,BLR,MLE,3.7,3.7,,,
M_smkless_prev_youth,PUBLISHED,EUR,FIN,BTSX,3.7,3.7,,,
M_smkless_prev_youth,PUBLISHED,EUR,ISL,FMLE,3.8,3.8,,,
M_smkless_prev_youth,PUBLISHED,EUR,RUS,BTSX,3.8,3.8,,,
M_smkless_prev_youth,PUBLISHED,AFR,KEN,BTSX,3.9,3.9,,,
M_smkless_prev_youth,PUBLISHED,AMR,MEX,FMLE,3.9,3.9,,,
M_smkless_prev_youth,PUBLISHED,EMR,JOR,MLE,3.9,3.9,,,
M_smkless_prev_youth,PUBLISHED,EMR,TUN,MLE,3.9,3.9,,,
M_smkless_prev_youth,PUBLISHED,EUR,GEO,MLE,4.0,4.0,,,
M_smkless_prev_youth,PUBLISHED,SEAR,MMR,FMLE,4.0,4.0,,,
M_smkless_prev_youth,PUBLISHED,WPR,MYS,BTSX,4.0,4.0,,,
M_smkless_prev_youth,PUBLISHED,AFR,BEN,BTSX,4.1,4.1,,,
M_smkless_prev_youth,PUBLISHED,SEAR,LKA,FMLE,4.1,4.1,,,
M_smkless_prev_youth,PUBLISHED,SEAR,THA,FMLE,4.1,4.1,,,
M_smkless_prev_youth,PUBLISHED,AMR,PAN,FMLE,4.2,4.2,,,
M_smkless_prev_youth,PUBLISHED,AFR,KEN,MLE,4.3,4.3,,,
M_smkless_prev_youth,PUBLISHED,AFR,SEN,BTSX,4.3,4.3,,,
M_smkless_prev_youth,PUBLISHED,AMR,BHS,BTSX,4.3,4.3,,,
M_smkless_prev_youth,PUBLISHED,AMR,PER,MLE,4.3,4.3,,,
M_smkless_prev_youth,PUBLISHED,AMR,SUR,FMLE,4.3,4.3,,,
M_smkless_prev_youth,PUBLISHED,AFR,CMR,FMLE,4.4,4.4,,,
M_smkless_prev_youth,PUBLISHED,AMR,ARG,MLE,4.4,4.4,,,
M_smkless_prev_youth,PUBLISHED,EMR,ARE,FMLE,4.4,4.4,,,
M_smkless_prev_youth,PUBLISHED,EUR,ARM,BTSX,4.4,4.4,,,
M_smkless_prev_youth,PUBLISHED,AMR,SLV,MLE,4.5,4.5,,,
M_smkless_prev_youth,PUBLISHED,EUR,EST,FMLE,4.5,4.5,,,
M_smkless_prev_youth,PUBLISHED,WPR,MYS,MLE,4.5,4.5,,,
M_smkless_prev_youth,PUBLISHED,WPR,PHL,BTSX,4.5,4.5,,,
M_smkless_prev_youth,PUBLISHED,AMR,PAN,BTSX,4.6,4.6,,,
M_smkless_prev_youth,PUBLISHED,EUR,TJK,MLE,4.6,4.6,,,
M_smkless_prev_youth,PUBLISHED,AMR,PER,BTSX,4.7,4.7,,,
M_smkless_prev_youth,PUBLISHED,AMR,PAN,MLE,4.8,4.8,,,
M_smkless_prev_youth,PUBLISHED,AMR,PER,FMLE,4.8,4.8,,,
M_smkless_prev_youth,PUBLISHED,EMR,IRN,FMLE,4.8,4.8,,,
M_smkless_prev_youth,PUBLISHED,EMR,SAU,MLE,4.8,4.8,,,
M_smkless_prev_youth,PUBLISHED,AFR,CIV,FMLE,4.9,4.9,,,
M_smkless_prev_youth,PUBLISHED,AMR,MEX,BTSX,4.9,4.9,,,
M_smkless_prev_youth,PUBLISHED,AFR,SWZ,FMLE,5.0,5.0,,,
M_smkless_prev_youth,PUBLISHED,AFR,ZWE,FMLE,5.0,5.0,,,
M_smkless_prev_youth,PUBLISHED,EMR,ARE,BTSX,5.0,5.0,,,
M_smkless_prev_youth,PUBLISHED,EUR,LVA,BTSX,5.0,5.0,,,
M_smkless_prev_youth,PUBLISHED,AFR,BEN,MLE,5.1,5.1,,,
M_smkless_prev_youth,PUBLISHED,AFR,CMR,BTSX,5.1,5.1,,,
M_smkless_prev_youth,PUBLISHED,AMR,SUR,BTSX,5.1,5.1,,,
M_smkless_prev_youth,PUBLISHED,AMR,VEN,BTSX,5.1,5.1,,,
M_smkless_prev_youth,PUBLISHED,EMR,IRN,BTSX,5.1,5.1,,,
M_smkless_prev_youth,PUBLISHED,EMR,YEM,BTSX,5.1,5.1,,,
M_smkless_prev_youth,PUBLISHED,EUR,KGZ,BTSX,5.1,5.1,,,
M_smkless_prev_youth,PUBLISHED,AFR,SYC,MLE,5.2,5.2,,,
M_smkless_prev_youth,PUBLISHED,AMR,BHS,MLE,5.3,5.3,,,
M_smkless_prev_youth,PUBLISHED,EMR,PAK,BTSX,5.3,5.3,,,
M_smkless_prev_youth,PUBLISHED,AFR,CMR,MLE,5.4,5.4,,,
M_smkless_prev_youth,PUBLISHED,AFR,MDG,FMLE,5.4,5.4,,,
M_smkless_prev_youth,PUBLISHED,AFR,SYC,FMLE,5.4,5.4,,,
M_smkless_prev_youth,PUBLISHED,AFR,SWZ,BTSX,5.4,5.4,,,
M_smkless_prev_youth,PUBLISHED,EMR,IRN,MLE,5.4,5.4,,,
M_smkless_prev_youth,PUBLISHED,EUR,RUS,MLE,5.4,5.4,,,
M_smkless_prev_youth,PUBLISHED,AFR,SYC,BTSX,5.5,5.5,,,
M_smkless_prev_youth,PUBLISHED,AFR,TZA,FMLE,5.5,5.5,,,
M_smkless_prev_youth,PUBLISHED,AFR,CIV,BTSX,5.6,5.6,,,
M_smkless_prev_youth,PUBLISHED,EMR,ARE,MLE,5.6,5.6,,,
M_smkless_prev_youth,PUBLISHED,AFR,MDG,BTSX,5.7,5.7,,,
M_smkless_prev_youth,PUBLISHED,AFR,ZWE,BTSX,5.7,5.7,,,
M_smkless_prev_youth,PUBLISHED,AMR,USA,BTSX,5.7,5.7,,,
M_smkless_prev_youth,PUBLISHED,SEAR,THA,BTSX,5.7,5.7,,,
M_smkless_prev_youth,PUBLISHED,WPR,MNG,FMLE,5.7,5.7,,,
M_smkless_prev_youth,PUBLISHED,AMR,ATG,FMLE,5.8,5.8,,,
M_smkless_prev_youth,PUBLISHED,EMR,IRQ,FMLE,5.8,5.8,,,
M_smkless_prev_youth,PUBLISHED,EUR,FIN,MLE,5.8,5.8,,,
M_smkless_prev_youth,PUBLISHED,WPR,PHL,MLE,5.8,5.8,,,
M_smkless_prev_youth,PUBLISHED,AMR,MEX,MLE,5.9,5.9,,,
M_smkless_prev_youth,PUBLISHED,EMR,SYR,BTSX,5.9,5.9,,,
M_smkless_prev_youth,PUBLISHED,SEAR,BGD,MLE,5.9,5.9,,,
M_smkless_prev_youth,PUBLISHED,AFR,RWA,FMLE,6.0,6.0,,,
M_smkless_prev_youth,PUBLISHED,AFR,SWZ,MLE,6.0,6.0,,,
M_smkless_prev_youth,PUBLISHED,EUR,ARM,MLE,6.0,6.0,,,
M_smkless_prev_youth,PUBLISHED,SEAR,IND,FMLE,6.0,6.0,,,
M_smkless_prev_youth,PUBLISHED,EMR,QAT,BTSX,6.1,6.1,,,
M_smkless_prev_youth,PUBLISHED,EUR,LVA,MLE,6.1,6.1,,,
M_smkless_prev_youth,PUBLISHED,AFR,CIV,MLE,6.2,6.2,,,
M_smkless_prev_youth,PUBLISHED,AFR,MDG,MLE,6.2,6.2,,,
M_smkless_prev_youth,PUBLISHED,AFR,TZA,BTSX,6.2,6.2,,,
M_smkless_prev_youth,PUBLISHED,AMR,SUR,MLE,6.2,6.2,,,
M_smkless_prev_youth,PUBLISHED,SEAR,MDV,BTSX,6.2,6.2,,,
M_smkless_prev_youth,PUBLISHED,AFR,ZWE,MLE,6.4,6.4,,,
M_smkless_prev_youth,PUBLISHED,AMR,DMA,FMLE,6.4,6.4,,,
M_smkless_prev_youth,PUBLISHED,EMR,PAK,MLE,6.4,6.4,,,
M_smkless_prev_youth,PUBLISHED,AFR,MOZ,FMLE,6.5,6.5,,,
M_smkless_prev_youth,PUBLISHED,AFR,LBR,FMLE,6.6,6.6,,,
M_smkless_prev_youth,PUBLISHED,AFR,SEN,MLE,6.6,6.6,,,
M_smkless_prev_youth,PUBLISHED,AMR,GUY,FMLE,6.6,6.6,,,
M_smkless_prev_youth,PUBLISHED,EMR,YEM,MLE,6.7,6.7,,,
M_smkless_prev_youth,PUBLISHED,AFR,NGA,FMLE,6.8,6.8,,,
M_smkless_prev_youth,PUBLISHED,AMR,ATG,BTSX,6.8,6.8,,,
M_smkless_prev_youth,PUBLISHED,AFR,DZA,MLE,6.9,6.9,,,
M_smkless_prev_youth,PUBLISHED,AFR,ZAF,FMLE,6.9,6.9,,,
M_smkless_prev_youth,PUBLISHED,AFR,TZA,MLE,6.9,6.9,,,
M_smkless_prev_youth,PUBLISHED,AMR,GRD,FMLE,6.9,6.9,,,
M_smkless_prev_youth,PUBLISHED,AMR,VEN,MLE,6.9,6.9,,,
M_smkless_prev_youth,PUBLISHED,EMR,IRQ,BTSX,6.9,6.9,,,
M_smkless_prev_youth,PUBLISHED,EUR,EST,BTSX,6.9,6.9,,,
M_smkless_prev_youth,PUBLISHED,EMR,IRQ,MLE,7.2,7.2,,,
M_smkless_prev_youth,PUBLISHED,SEAR,THA,MLE,7.3,7.3,,,
M_smkless_prev_youth,PUBLISHED,WPR,COK,FMLE,7.3,7.3,,,
M_smkless_prev_youth,PUBLISHED,AFR,MWI,FMLE,7.4,7.4,,,
M_smkless_prev_youth,PUBLISHED,AFR,RWA,BTSX,7.4,7.4,,,
M_smkless_prev_youth,PUBLISHED,AFR,MOZ,BTSX,7.5,7.5,,,
M_smkless_prev_youth,PUBLISHED,AMR,GUY,BTSX,7.5,7.5,,,
M_smkless_prev_youth,PUBLISHED,EMR,EGY,BTSX,7.5,7.5,,,
M_smkless_prev_youth,PUBLISHED,EMR,SYR,MLE,7.6,7.6,,,
M_smkless_prev_youth,PUBLISHED,EUR,KGZ,MLE,7.6,7.6,,,
M_smkless_prev_youth,PUBLISHED,SEAR,TLS,MLE,7.7,7.7,,,
M_smkless_prev_youth,PUBLISHED,AFR,ZAF,BTSX,7.9,7.9,,,
M_smkless_prev_youth,PUBLISHED,AMR,GUY,MLE,7.9,7.9,,,
M_smkless_prev_youth,PUBLISHED,WPR,NIU,FMLE,7.9,7.9,,,
M_smkless_prev_youth,PUBLISHED,AFR,CAF,FMLE,8.0,8.0,,,
M_smkless_prev_youth,PUBLISHED,EMR,DJI,FMLE,8.0,8.0,,,
M_smkless_prev_youth,PUBLISHED,AMR,BRB,FMLE,8.2,8.2,,,
M_smkless_prev_youth,PUBLISHED,AFR,LBR,BTSX,8.3,8.3,,,
M_smkless_prev_youth,PUBLISHED,AFR,MOZ,MLE,8.3,8.3,,,
M_smkless_prev_youth,PUBLISHED,AFR,RWA,MLE,8.3,8.3,,,
M_smkless_prev_youth,PUBLISHED,AMR,ATG,MLE,8.4,8.4,,,
M_smkless_prev_youth,PUBLISHED,AMR,DMA,BTSX,8.4,8.4,,,
M_smkless_prev_youth,PUBLISHED,AMR,GRD,BTSX,8.4,8.4,,,
M_smkless_prev_youth,PUBLISHED,SEAR,TLS,BTSX,8.4,8.4,,,
M_smkless_prev_youth,PUBLISHED,AMR,JAM,MLE,8.5,8.5,,,
M_smkless_prev_youth,PUBLISHED,AMR,JAM,FMLE,8.5,8.5,,,
M_smkless_prev_youth,PUBLISHED,AMR,JAM,BTSX,8.5,8.5,,,
M_smkless_prev_youth,PUBLISHED,SEAR,LKA,BTSX,8.5,8.5,,,
M_smkless_prev_youth,PUBLISHED,WPR,NIU,BTSX,8.6,8.6,,,
M_smkless_prev_youth,PUBLISHED,WPR,COK,BTSX,8.7,8.7,,,
M_smkless_prev_youth,PUBLISHED,AFR,NGA,BTSX,8.8,8.8,,,
M_smkless_prev_youth,PUBLISHED,AFR,LBR,MLE,9.0,9.0,,,
M_smkless_prev_youth,PUBLISHED,EUR,NOR,FMLE,9.0,9.0,,,
M_smkless_prev_youth,PUBLISHED,SEAR,IND,BTSX,9.0,9.0,,,
M_smkless_prev_youth,PUBLISHED,WPR,NIU,MLE,9.0,9.0,,,
M_smkless_prev_youth,PUBLISHED,AFR,ZAF,MLE,9.1,9.1,,,
M_smkless_prev_youth,PUBLISHED,AFR,BFA,FMLE,9.2,9.2,,,
M_smkless_prev_youth,PUBLISHED,AFR,MWI,BTSX,9.2,9.2,,,
M_smkless_prev_youth,PUBLISHED,SEAR,MDV,MLE,9.2,9.2,,,
M_smkless_prev_youth,PUBLISHED,SEAR,TLS,FMLE,9.3,9.3,,,
M_smkless_prev_youth,PUBLISHED,EMR,QAT,MLE,9.4,9.4,,,
M_smkless_prev_youth,PUBLISHED,EUR,EST,MLE,9.4,9.4,,,
M_smkless_prev_youth,PUBLISHED,WPR,MNG,BTSX,9.5,9.5,,,
M_smkless_prev_youth,PUBLISHED,AMR,USA,MLE,9.6,9.6,,,
M_smkless_prev_youth,PUBLISHED,EUR,SWE,MLE,9.6,9.6,,,
M_smkless_prev_youth,PUBLISHED,AMR,BRB,BTSX,9.8,9.8,,,
M_smkless_prev_youth,PUBLISHED,SEAR,MMR,BTSX,9.8,9.8,,,
M_smkless_prev_youth,PUBLISHED,AMR,GRD,MLE,10.1,10.1,,,
M_smkless_prev_youth,PUBLISHED,AFR,BFA,BTSX,10.2,10.2,,,
M_smkless_prev_youth,PUBLISHED,AMR,DMA,MLE,10.2,10.2,,,
M_smkless_prev_youth,PUBLISHED,WPR,COK,MLE,10.5,10.5,,,
M_smkless_prev_youth,PUBLISHED,AFR,NGA,MLE,10.6,10.6,,,
M_smkless_prev_youth,PUBLISHED,EMR,DJI,BTSX,10.7,10.7,,,
M_smkless_prev_youth,PUBLISHED,EMR,EGY,MLE,11.0,11.0,,,
M_smkless_prev_youth,PUBLISHED,SEAR,IND,MLE,11.1,11.1,,,
M_smkless_prev_youth,PUBLISHED,AFR,BFA,MLE,11.2,11.2,,,
M_smkless_prev_youth,PUBLISHED,AFR,MWI,MLE,11.2,11.2,,,
M_smkless_prev_youth,PUBLISHED,AFR,BWA,MLE,11.3,11.3,,,
M_smkless_prev_youth,PUBLISHED,AFR,BWA,BTSX,11.3,11.3,,,
M_smkless_prev_youth,PUBLISHED,AFR,BWA,FMLE,11.4,11.4,,,
M_smkless_prev_youth,PUBLISHED,AMR,BRB,MLE,11.5,11.5,,,
M_smkless_prev_youth,PUBLISHED,EMR,DJI,MLE,12.9,12.9,,,
M_smkless_prev_youth,PUBLISHED,SEAR,NPL,FMLE,12.9,12.9,,,
M_smkless_prev_youth,PUBLISHED,EUR,NOR,BTSX,13.0,13.0,,,
M_smkless_prev_youth,PUBLISHED,SEAR,LKA,MLE,13.0,13.0,,,
M_smkless_prev_youth,PUBLISHED,AFR,LSO,FMLE,13.6,13.6,,,
M_smkless_prev_youth,PUBLISHED,WPR,MNG,MLE,13.6,13.6,,,
M_smkless_prev_youth,PUBLISHED,EUR,ISL,MLE,14.0,14.0,,,
M_smkless_prev_youth,PUBLISHED,AFR,COG,FMLE,14.1,14.1,,,
M_smkless_prev_youth,PUBLISHED,AFR,SLE,MLE,14.1,14.1,,,
M_smkless_prev_youth,PUBLISHED,AFR,LSO,BTSX,14.4,14.4,,,
M_smkless_prev_youth,PUBLISHED,EUR,HRV,FMLE,14.5,14.5,,,
M_smkless_prev_youth,PUBLISHED,AFR,LSO,MLE,14.7,14.7,,,
M_smkless_prev_youth,PUBLISHED,SEAR,MMR,MLE,15.2,15.2,,,
M_smkless_prev_youth,PUBLISHED,AFR,CAF,BTSX,15.4,15.4,,,
M_smkless_prev_youth,PUBLISHED,AFR,NAM,MLE,15.6,15.6,,,
M_smkless_prev_youth,PUBLISHED,AFR,NAM,FMLE,15.8,15.8,,,
M_smkless_prev_youth,PUBLISHED,AFR,NAM,BTSX,16.0,16.0,,,
M_smkless_prev_youth,PUBLISHED,EUR,HRV,BTSX,16.1,16.1,,,
M_smkless_prev_youth,PUBLISHED,SEAR,NPL,BTSX,16.2,16.2,,,
M_smkless_prev_youth,PUBLISHED,AFR,COG,BTSX,16.4,16.4,,,
M_smkless_prev_youth,PUBLISHED,WPR,PLW,FMLE,17.0,17.0,,,
M_smkless_prev_youth,PUBLISHED,EUR,HRV,MLE,17.2,17.2,,,
M_smkless_prev_youth,PUBLISHED,AFR,SLE,BTSX,17.7,17.7,,,
M_smkless_prev_youth,PUBLISHED,AFR,AGO,MLE,18.0,18.0,,,
M_smkless_prev_youth,PUBLISHED,EUR,NOR,MLE,18.0,18.0,,,
M_smkless_prev_youth,PUBLISHED,AFR,COG,MLE,18.3,18.3,,,
M_smkless_prev_youth,PUBLISHED,AFR,AGO,BTSX,18.7,18.7,,,
M_smkless_prev_youth,PUBLISHED,SEAR,BTN,FMLE,18.9,18.9,,,
M_smkless_prev_youth,PUBLISHED,AFR,AGO,FMLE,19.0,19.0,,,
M_smkless_prev_youth,PUBLISHED,AFR,SLE,FMLE,19.1,19.1,,,
M_smkless_prev_youth,PUBLISHED,WPR,PLW,BTSX,19.5,19.5,,,
M_smkless_prev_youth,PUBLISHED,SEAR,NPL,MLE,19.7,19.7,,,
M_smkless_prev_youth,PUBLISHED,AFR,COD,FMLE,20.1,20.1,,,
M_smkless_prev_youth,PUBLISHED,AFR,GMB,MLE,20.1,20.1,,,
M_smkless_prev_youth,PUBLISHED,AFR,COD,MLE,20.6,20.6,,,
M_smkless_prev_youth,PUBLISHED,AFR,COD,BTSX,20.8,20.8,,,
M_smkless_prev_youth,PUBLISHED,SEAR,BTN,BTSX,21.6,21.6,,,
M_smkless_prev_youth,PUBLISHED,WPR,FSM,FMLE,21.7,21.7,,,
M_smkless_prev_youth,PUBLISHED,WPR,PLW,MLE,21.7,21.7,,,
M_smkless_prev_youth,PUBLISHED,AFR,CAF,MLE,21.9,21.9,,,
M_smkless_prev_youth,PUBLISHED,AFR,GMB,BTSX,21.9,21.9,,,
M_smkless_prev_youth,PUBLISHED,AFR,GMB,FMLE,23.3,23.3,,,
M_smkless_prev_youth,PUBLISHED,WPR,FSM,BTSX,23.8,23.8,,,
M_smkless_prev_youth,PUBLISHED,SEAR,BTN,MLE,25.0,25.0,,,
M_smkless_prev_youth,PUBLISHED,WPR,FSM,MLE,26.4,26.4,,,
M_smkless_prev_youth,PUBLISHED,AFR,BDI,MLE,Not available,,,,Data not reported/not available
M_smkless_prev_youth,PUBLISHED,AFR,COM,FMLE,Not available,,,,Data not reported/not available
M_smkless_prev_youth,PUBLISHED,AFR,ETH,BTSX,Not available,,,,Data not reported/not available
M_smkless_prev_youth,PUBLISHED,AFR,GAB,FMLE,Not available,,,,Data not reported/not available
M_smkless_prev_youth,PUBLISHED,AFR,GHA,MLE,Not available,,,,Data not reported/not available
M_smkless_prev_youth,PUBLISHED,AFR,GIN,FMLE,Not available,,,,Data not reported/not available
M_smkless_prev_youth,PUBLISHED,AFR,MRT,MLE,Not available,,,,Data not reported/not available
M_smkless_prev_youth,PUBLISHED,AFR,MRT,FMLE,Not available,,,,Data not reported/not available
M_smkless_prev_youth,PUBLISHED,AFR,NER,MLE,Not available,,,,Data not reported/not available
M_smkless_prev_youth,PUBLISHED,AFR,UGA,BTSX,Not available,,,,Data not reported/not available
