GHO,DATASOURCE,PUBLISHSTATE,YEAR,REGION,COUNTRY,SEX,Display Value,Numeric,Low,High,Comments
NUTRITION_579,NLIS_300261,PUBLISHED,1993,AMR,SLV,BTSX,14.9,14.9,,,
NUTRITION_579,NLIS_300260,PUBLISHED,2003,AMR,SLV,BTSX,24.0,24.0,,,
NUTRITION_579,NLIS_300055,PUBLISHED,2002,AFR,ERI,BTSX,52.0,52.0,,,
NUTRITION_579,NLIS_300144,PUBLISHED,2000,AFR,ETH,BTSX,54.2,54.2,,,
NUTRITION_579,NLIS_300208,PUBLISHED,1998,WPR,KHM,BTSX,11.0,11.0,,,
NUTRITION_579,NLIS_300033,PUBLISHED,2000,WPR,KHM,BTSX,11.4,11.4,,,
NUTRITION_579,NLIS_300011,PUBLISHED,2006,WPR,KHM,BTSX,60.0,60.0,,,
NUTRITION_579,NLIS_300090,PUBLISHED,2000,AFR,BDI,BTSX,61.8,61.8,,,
NUTRITION_579,NLIS_300241,PUBLISHED,2005,AFR,BDI,BTSX,44.7,44.7,,,
NUTRITION_579,NLIS_300243,PUBLISHED,2007,AMR,BRA,BTSX,39.8,39.8,,,
NUTRITION_579,NLIS_300244,PUBLISHED,1996,AMR,BRA,BTSX,29.1,29.1,,,
NUTRITION_579,NLIS_300242,PUBLISHED,2006,EUR,BIH,BTSX,17.6,17.6,,,
NUTRITION_579,NLIS_300120,PUBLISHED,2004,AMR,BOL,BTSX,53.6,53.6,,,
NUTRITION_579,NLIS_300313,PUBLISHED,2008,AMR,BOL,BTSX,60.4,60.4,,,
NUTRITION_579,NLIS_300341,PUBLISHED,2008,SEAR,BTN,BTSX,10.4,10.4,,,
NUTRITION_579,NLIS_300294,PUBLISHED,1996,AFR,BEN,BTSX,10.1,10.1,,,
NUTRITION_579,NLIS_300191,PUBLISHED,2006,AFR,BEN,BTSX,43.1,43.1,,,
NUTRITION_579,NLIS_300092,PUBLISHED,2001,AFR,BEN,BTSX,37.9,37.9,,,
NUTRITION_579,NLIS_300240,PUBLISHED,2006,AMR,BLZ,BTSX,10.2,10.2,,,
NUTRITION_579,NLIS_300209,PUBLISHED,2005,EUR,BLR,BTSX,9.0,9.0,,,
NUTRITION_579,NLIS_300283,PUBLISHED,2000,SEAR,BGD,BTSX,46.1,46.1,,,
NUTRITION_579,NLIS_300256,PUBLISHED,2006,SEAR,BGD,BTSX,37.4,37.4,,,
NUTRITION_579,NLIS_300285,PUBLISHED,1994,SEAR,BGD,BTSX,45.9,45.9,,,
NUTRITION_579,NLIS_300342,PUBLISHED,2005,SEAR,BGD,BTSX,58.4,58.4,,,
NUTRITION_579,NLIS_300100,PUBLISHED,2004,SEAR,BGD,BTSX,36.2,36.2,,,
NUTRITION_579,NLIS_300237,PUBLISHED,2007,SEAR,BGD,BTSX,42.9,42.9,,,
NUTRITION_579,NLIS_300284,PUBLISHED,1997,SEAR,BGD,BTSX,45.1,45.1,,,
NUTRITION_579,NLIS_300196,PUBLISHED,2006,EUR,AZE,BTSX,11.8,11.8,,,
NUTRITION_579,NLIS_300010,PUBLISHED,2005,AFR,ETH,BTSX,49.0,49.0,,,
NUTRITION_579,NLIS_300023,PUBLISHED,1993,WPR,FJI,BTSX,52.1,52.1,,,
NUTRITION_579,NLIS_300071,PUBLISHED,2001,AFR,GAB,BTSX,5.2,5.2,,,
NUTRITION_579,NLIS_300076,PUBLISHED,2000,AFR,GMB,BTSX,25.3,25.3,,,
NUTRITION_579,NLIS_300238,PUBLISHED,2006,AFR,GMB,BTSX,40.8,40.8,,,
NUTRITION_579,NLIS_300233,PUBLISHED,2005,EUR,GEO,BTSX,10.9,10.9,,,
NUTRITION_579,NLIS_300124,PUBLISHED,1999,AFR,GHA,BTSX,31.0,31.0,,,
NUTRITION_579,NLIS_300123,PUBLISHED,1994,AFR,GHA,BTSX,5.7,5.7,,,
NUTRITION_579,NLIS_300040,PUBLISHED,2003,AFR,GHA,BTSX,53.4,53.4,,,
NUTRITION_579,NLIS_300305,PUBLISHED,2008,AFR,GHA,BTSX,62.8,62.8,,,
NUTRITION_579,NLIS_300045,PUBLISHED,2006,AFR,GHA,BTSX,54.4,54.4,,,
NUTRITION_579,NLIS_300143,PUBLISHED,1999,AMR,GTM,BTSX,38.8,38.8,,,
NUTRITION_579,NLIS_300146,PUBLISHED,1995,AMR,GTM,BTSX,46.1,46.1,,,
NUTRITION_579,NLIS_300105,PUBLISHED,2002,AMR,GTM,BTSX,50.6,50.6,,,
NUTRITION_579,NLIS_300042,PUBLISHED,2005,AFR,GIN,BTSX,27.0,27.0,,,
NUTRITION_579,NLIS_300328,PUBLISHED,2008,AFR,GIN,BTSX,48.1,48.1,,,
NUTRITION_579,NLIS_300074,PUBLISHED,2000,AFR,GNB,BTSX,37.5,37.5,,,
NUTRITION_579,NLIS_300331,PUBLISHED,2008,AFR,GNB,BTSX,27.9,27.9,,,
NUTRITION_579,NLIS_300248,PUBLISHED,2006,AFR,GNB,BTSX,16.1,16.1,,,
NUTRITION_579,NLIS_300310,PUBLISHED,2000,AMR,GUY,BTSX,10.6,10.6,,,
NUTRITION_579,NLIS_300201,PUBLISHED,2007,AMR,GUY,BTSX,21.4,21.4,,,
NUTRITION_579,NLIS_300112,PUBLISHED,2000,AMR,HTI,BTSX,23.6,23.6,,,
NUTRITION_579,NLIS_300062,PUBLISHED,2006,AMR,HTI,BTSX,40.6,40.6,,,
NUTRITION_579,NLIS_300065,PUBLISHED,2006,AMR,HND,BTSX,29.7,29.7,,,
NUTRITION_579,NLIS_300106,PUBLISHED,2006,SEAR,IND,BTSX,46.4,46.4,,,
NUTRITION_579,NLIS_300097,PUBLISHED,1999,SEAR,IND,BTSX,46.5,46.5,,,
NUTRITION_579,NLIS_300203,PUBLISHED,1993,SEAR,IND,BTSX,43.1,43.1,,,
NUTRITION_579,NLIS_300288,PUBLISHED,1997,SEAR,IDN,BTSX,42.5,42.5,,,
NUTRITION_579,NLIS_300286,PUBLISHED,1994,SEAR,IDN,BTSX,41.5,41.5,,,
NUTRITION_579,NLIS_300027,PUBLISHED,2003,SEAR,IDN,BTSX,39.5,39.5,,,
NUTRITION_579,NLIS_300287,PUBLISHED,1991,SEAR,IDN,BTSX,44.5,44.5,,,
NUTRITION_579,NLIS_300239,PUBLISHED,2008,SEAR,IDN,BTSX,32.4,32.4,,,
NUTRITION_579,NLIS_300080,PUBLISHED,2006,EMR,IRQ,BTSX,25.1,25.1,,,
NUTRITION_579,NLIS_300218,PUBLISHED,2005,AMR,JAM,BTSX,15.2,15.2,,,
NUTRITION_579,NLIS_300031,PUBLISHED,2002,WPR,JPN,BTSX,21.0,21.0,,,
NUTRITION_579,NLIS_300015,PUBLISHED,2002,EMR,JOR,BTSX,26.7,26.7,,,
NUTRITION_579,NLIS_300204,PUBLISHED,2007,EMR,JOR,BTSX,21.8,21.8,,,
NUTRITION_579,NLIS_300237,PUBLISHED,2006,EUR,KAZ,BTSX,16.8,16.8,,,
NUTRITION_579,NLIS_300003,PUBLISHED,1993,AFR,KEN,BTSX,11.5,11.5,,,
NUTRITION_579,NLIS_300001,PUBLISHED,1998,AFR,KEN,BTSX,12.5,12.5,,,
NUTRITION_579,NLIS_300355,PUBLISHED,2009,AFR,KEN,BTSX,31.9,31.9,,,
NUTRITION_579,NLIS_300004,PUBLISHED,2003,AFR,KEN,BTSX,12.7,12.7,,,
NUTRITION_579,NLIS_300103,PUBLISHED,2000,AFR,KEN,BTSX,11.8,11.8,,,
NUTRITION_579,NLIS_300303,PUBLISHED,1987,EMR,KWT,BTSX,38.3,38.3,,,
NUTRITION_579,NLIS_300221,PUBLISHED,2006,EUR,KGZ,BTSX,31.5,31.5,,,
NUTRITION_579,NLIS_300255,PUBLISHED,2006,WPR,LAO,BTSX,26.4,26.4,,,
NUTRITION_579,NLIS_300006,PUBLISHED,2005,AFR,LSO,BTSX,36.4,36.4,,,
NUTRITION_579,NLIS_300190,PUBLISHED,2007,AFR,LBR,BTSX,29.1,29.1,,,
NUTRITION_579,NLIS_300170,PUBLISHED,1997,AFR,MDG,BTSX,47.6,47.6,,,
NUTRITION_579,NLIS_300252,PUBLISHED,2009,AFR,MDG,BTSX,50.7,50.7,,,
NUTRITION_579,NLIS_300169,PUBLISHED,2000,AFR,MDG,BTSX,41.3,41.3,,,
NUTRITION_579,NLIS_300059,PUBLISHED,2004,AFR,MDG,BTSX,67.2,67.2,,,
NUTRITION_579,NLIS_300163,PUBLISHED,1992,AFR,MDG,BTSX,34.9,34.9,,,
NUTRITION_579,NLIS_300166,PUBLISHED,1995,AFR,MWI,BTSX,9.4,9.4,,,
NUTRITION_579,NLIS_300008,PUBLISHED,2005,AFR,MWI,BTSX,53.3,53.3,,,
NUTRITION_579,NLIS_300044,PUBLISHED,2006,AFR,MWI,BTSX,56.7,56.7,,,
NUTRITION_579,NLIS_300167,PUBLISHED,1992,AFR,MWI,BTSX,2.1,2.1,,,
NUTRITION_579,NLIS_300168,PUBLISHED,2000,AFR,MWI,BTSX,44.1,44.1,,,
NUTRITION_579,NLIS_300254,PUBLISHED,2001,SEAR,MDV,BTSX,10.4,10.4,,,
NUTRITION_579,NLIS_300165,PUBLISHED,1996,AFR,MLI,BTSX,8.3,8.3,,,
NUTRITION_579,NLIS_300195,PUBLISHED,2006,AFR,MLI,BTSX,37.8,37.8,,,
NUTRITION_579,NLIS_300054,PUBLISHED,2001,AFR,MLI,BTSX,25.1,25.1,,,
NUTRITION_579,NLIS_300246,PUBLISHED,2007,WPR,MHL,BTSX,27.3,27.3,,,
NUTRITION_579,NLIS_300258,PUBLISHED,2007,AFR,MRT,BTSX,11.4,11.4,,,
NUTRITION_579,NLIS_300057,PUBLISHED,2001,AFR,MRT,BTSX,20.4,20.4,,,
NUTRITION_579,NLIS_300332,PUBLISHED,2008,AFR,MRT,BTSX,19.0,19.0,,,
NUTRITION_579,NLIS_300245,PUBLISHED,1999,AMR,MEX,BTSX,20.3,20.3,,,
NUTRITION_579,NLIS_300012,PUBLISHED,2005,WPR,MNG,BTSX,57.2,57.2,,,
NUTRITION_579,NLIS_300078,PUBLISHED,2004,EMR,MAR,BTSX,31.0,31.0,,,
NUTRITION_579,NLIS_300162,PUBLISHED,1997,AFR,MOZ,BTSX,30.2,30.2,,,
NUTRITION_579,NLIS_300320,PUBLISHED,2008,AFR,MOZ,BTSX,36.8,36.8,,,
NUTRITION_579,NLIS_300036,PUBLISHED,2003,AFR,MOZ,BTSX,30.0,30.0,,,
NUTRITION_579,NLIS_300141,PUBLISHED,2000,SEAR,MMR,BTSX,11.0,11.0,,,
NUTRITION_579,NLIS_300037,PUBLISHED,2000,AFR,NAM,BTSX,18.6,18.6,,,
NUTRITION_579,NLIS_300049,PUBLISHED,2007,AFR,NAM,BTSX,23.9,23.9,,,
NUTRITION_579,NLIS_300312,PUBLISHED,2007,WPR,NRU,BTSX,67.2,67.2,,,
NUTRITION_579,NLIS_300063,PUBLISHED,2006,SEAR,NPL,BTSX,53.0,53.0,,,
NUTRITION_579,NLIS_300292,PUBLISHED,1996,SEAR,NPL,BTSX,74.0,74.0,,,
NUTRITION_579,NLIS_300099,PUBLISHED,2001,SEAR,NPL,BTSX,68.3,68.3,,,
NUTRITION_579,NLIS_300113,PUBLISHED,2001,AMR,NIC,BTSX,31.1,31.1,,,
NUTRITION_579,NLIS_300253,PUBLISHED,2007,AMR,NIC,BTSX,30.6,30.6,,,
NUTRITION_579,NLIS_300060,PUBLISHED,1998,AFR,NER,BTSX,0.8,0.8,,,
NUTRITION_579,NLIS_300161,PUBLISHED,1992,AFR,NER,BTSX,1.0,1.0,,,
NUTRITION_579,NLIS_300323,PUBLISHED,2009,AFR,NER,BTSX,9.9,9.9,,,
NUTRITION_579,NLIS_300093,PUBLISHED,2000,AFR,NER,BTSX,1.2,1.2,,,
NUTRITION_579,NLIS_300048,PUBLISHED,2006,AFR,NER,BTSX,13.5,13.5,,,
NUTRITION_579,NLIS_300324,PUBLISHED,2008,AFR,NER,BTSX,4.4,4.4,,,
NUTRITION_579,NLIS_300229,PUBLISHED,2007,AFR,NGA,BTSX,11.7,11.7,,,
NUTRITION_579,NLIS_300158,PUBLISHED,1999,AFR,NGA,BTSX,15.4,15.4,,,
NUTRITION_579,NLIS_300041,PUBLISHED,2003,AFR,NGA,BTSX,17.2,17.2,,,
NUTRITION_579,NLIS_300159,PUBLISHED,1990,AFR,NGA,BTSX,1.0,1.0,,,
NUTRITION_579,NLIS_300308,PUBLISHED,2008,AFR,NGA,BTSX,13.1,13.1,,,
NUTRITION_579,NLIS_300194,PUBLISHED,2007,EMR,PAK,BTSX,37.1,37.1,,,
NUTRITION_579,NLIS_300297,PUBLISHED,1991,EMR,PAK,BTSX,22.8,22.8,,,
NUTRITION_579,NLIS_300267,PUBLISHED,2004,AMR,PRY,BTSX,21.9,21.9,,,
NUTRITION_579,NLIS_300121,PUBLISHED,1990,AMR,PRY,BTSX,5.1,5.1,,,
NUTRITION_579,NLIS_300338,PUBLISHED,2006,AMR,PER,BTSX,62.8,62.8,,,
NUTRITION_579,NLIS_300083,PUBLISHED,2000,AMR,PER,BTSX,67.2,67.2,,,
NUTRITION_579,NLIS_300340,PUBLISHED,2009,AMR,PER,BTSX,69.9,69.9,,,
NUTRITION_579,NLIS_300174,PUBLISHED,1992,AMR,PER,BTSX,32.9,32.9,,,
NUTRITION_579,NLIS_300173,PUBLISHED,1996,AMR,PER,BTSX,52.7,52.7,,,
NUTRITION_579,NLIS_300064,PUBLISHED,2004,AMR,PER,BTSX,63.9,63.9,,,
NUTRITION_579,NLIS_300337,PUBLISHED,2005,AMR,PER,BTSX,62.8,62.8,,,
NUTRITION_579,NLIS_300339,PUBLISHED,2008,AMR,PER,BTSX,66.6,66.6,,,
NUTRITION_579,NLIS_300290,PUBLISHED,1993,WPR,PHL,BTSX,25.1,25.1,,,
NUTRITION_579,NLIS_300291,PUBLISHED,1998,WPR,PHL,BTSX,37.0,37.0,,,
NUTRITION_579,NLIS_300306,PUBLISHED,2008,WPR,PHL,BTSX,34.0,34.0,,,
NUTRITION_579,NLIS_300013,PUBLISHED,2003,WPR,PHL,BTSX,33.5,33.5,,,
NUTRITION_579,NLIS_300114,PUBLISHED,2005,EUR,MDA,BTSX,45.5,45.5,,,
NUTRITION_579,NLIS_300236,PUBLISHED,2004,EUR,ROU,BTSX,15.8,15.8,,,
NUTRITION_579,NLIS_300050,PUBLISHED,2005,AFR,RWA,BTSX,88.4,88.4,,,
NUTRITION_579,NLIS_300220,PUBLISHED,2006,AFR,STP,BTSX,60.4,60.4,,,
NUTRITION_579,NLIS_300047,PUBLISHED,2005,AFR,SEN,BTSX,34.1,34.1,,,
NUTRITION_579,NLIS_300227,PUBLISHED,2006,EUR,SRB,BTSX,15.1,15.1,,,
NUTRITION_579,NLIS_300199,PUBLISHED,2005,AFR,SLE,BTSX,7.9,7.9,,,
NUTRITION_579,NLIS_300307,PUBLISHED,2008,AFR,SLE,BTSX,11.2,11.2,,,
NUTRITION_579,NLIS_300318,PUBLISHED,2007,WPR,SLB,BTSX,73.7,73.7,,,
NUTRITION_579,NLIS_300232,PUBLISHED,2006,EMR,SOM,BTSX,9.1,9.1,,,
NUTRITION_579,NLIS_300326,PUBLISHED,2009,EMR,SOM,BTSX,5.3,5.3,,,
NUTRITION_579,NLIS_300139,PUBLISHED,2000,SEAR,LKA,BTSX,52.6,52.6,,,
NUTRITION_579,NLIS_300250,PUBLISHED,2007,SEAR,LKA,BTSX,75.8,75.8,,,
NUTRITION_579,NLIS_300315,PUBLISHED,2002,SEAR,TLS,BTSX,44.0,44.0,,,
NUTRITION_579,NLIS_300098,PUBLISHED,2003,SEAR,TLS,BTSX,30.7,30.7,,,
NUTRITION_579,NLIS_300022,PUBLISHED,1996,WPR,VUT,BTSX,10.0,10.0,,,
NUTRITION_579,NLIS_300259,PUBLISHED,2007,WPR,VUT,BTSX,40.1,40.1,,,
NUTRITION_579,NLIS_300207,PUBLISHED,2000,WPR,VNM,BTSX,22.5,22.5,,,
NUTRITION_579,NLIS_300293,PUBLISHED,1997,WPR,VNM,BTSX,16.7,16.7,,,
NUTRITION_579,NLIS_300014,PUBLISHED,2002,WPR,VNM,BTSX,15.4,15.4,,,
NUTRITION_579,NLIS_300226,PUBLISHED,2006,EUR,MNE,BTSX,19.3,19.3,,,
NUTRITION_579,NLIS_300058,PUBLISHED,2003,AFR,BFA,BTSX,18.8,18.8,,,
NUTRITION_579,NLIS_300108,PUBLISHED,1999,AFR,BFA,BTSX,5.5,5.5,,,
NUTRITION_579,NLIS_300096,PUBLISHED,1993,AFR,BFA,BTSX,2.0,2.0,,,
NUTRITION_579,NLIS_300314,PUBLISHED,2006,AFR,BFA,BTSX,6.8,6.8,,,
NUTRITION_579,NLIS_300197,PUBLISHED,2007,AMR,DOM,BTSX,9.4,9.4,,,
NUTRITION_579,NLIS_300005,PUBLISHED,2005,EMR,EGY,BTSX,38.3,38.3,,,
NUTRITION_579,NLIS_300189,PUBLISHED,2000,EMR,EGY,BTSX,57.0,57.0,,,
NUTRITION_579,NLIS_300188,PUBLISHED,2003,EMR,EGY,BTSX,30.3,30.3,,,
NUTRITION_579,NLIS_300186,PUBLISHED,1998,EMR,EGY,BTSX,36.3,36.3,,,
NUTRITION_579,NLIS_300187,PUBLISHED,1996,EMR,EGY,BTSX,56.1,56.1,,,
NUTRITION_579,NLIS_300185,PUBLISHED,1993,EMR,EGY,BTSX,45.4,45.4,,,
NUTRITION_579,NLIS_300251,PUBLISHED,2008,EMR,EGY,BTSX,53.2,53.2,,,
NUTRITION_579,NLIS_300053,PUBLISHED,1998,AFR,ZAF,BTSX,7.0,7.0,,,
NUTRITION_579,NLIS_300109,PUBLISHED,2004,AFR,ZAF,BTSX,8.3,8.3,,,
NUTRITION_579,NLIS_300249,PUBLISHED,2006,EMR,SDN,BTSX,33.7,33.7,,,
NUTRITION_579,NLIS_300136,PUBLISHED,1993,EMR,SDN,BTSX,74.6,74.6,,,
NUTRITION_579,NLIS_300137,PUBLISHED,2000,EMR,SDN,BTSX,15.6,15.6,,,
NUTRITION_579,NLIS_300321,PUBLISHED,2006,AMR,SUR,BTSX,2.2,2.2,,,
NUTRITION_579,NLIS_300213,PUBLISHED,2000,AMR,SUR,BTSX,9.2,9.2,,,
NUTRITION_579,NLIS_300072,PUBLISHED,2000,AFR,SWZ,BTSX,22.7,22.7,,,
NUTRITION_579,NLIS_300200,PUBLISHED,2007,AFR,SWZ,BTSX,32.3,32.3,,,
NUTRITION_579,NLIS_300247,PUBLISHED,2006,EMR,SYR,BTSX,28.7,28.7,,,
NUTRITION_579,NLIS_300118,PUBLISHED,2005,EUR,TJK,BTSX,25.4,25.4,,,
NUTRITION_579,NLIS_300211,PUBLISHED,2005,EUR,MKD,BTSX,16.2,16.2,,,
NUTRITION_579,NLIS_300056,PUBLISHED,1998,AFR,TGO,BTSX,10.3,10.3,,,
NUTRITION_579,NLIS_300094,PUBLISHED,2000,AFR,TGO,BTSX,17.9,17.9,,,
NUTRITION_579,NLIS_300330,PUBLISHED,2008,AFR,TGO,BTSX,48.2,48.2,,,
NUTRITION_579,NLIS_300198,PUBLISHED,2006,AFR,TGO,BTSX,28.4,28.4,,,
NUTRITION_579,NLIS_300202,PUBLISHED,2006,AMR,TTO,BTSX,12.8,12.8,,,
NUTRITION_579,NLIS_300230,PUBLISHED,2006,EMR,TUN,BTSX,6.2,6.2,,,
NUTRITION_579,NLIS_300127,PUBLISHED,1998,EUR,TUR,BTSX,7.0,7.0,,,
NUTRITION_579,NLIS_300317,PUBLISHED,2008,EUR,TUR,BTSX,41.6,41.6,,,
NUTRITION_579,NLIS_300296,PUBLISHED,1993,EUR,TUR,BTSX,10.4,10.4,,,
NUTRITION_579,NLIS_300009,PUBLISHED,2004,EUR,TUR,BTSX,20.8,20.8,,,
NUTRITION_579,NLIS_300128,PUBLISHED,2000,EUR,TKM,BTSX,12.1,12.1,,,
NUTRITION_579,NLIS_300309,PUBLISHED,2007,WPR,TUV,BTSX,34.7,34.7,,,
NUTRITION_579,NLIS_300039,PUBLISHED,2001,AFR,UGA,BTSX,63.2,63.2,,,
NUTRITION_579,NLIS_300102,PUBLISHED,2006,AFR,UGA,BTSX,60.1,60.1,,,
NUTRITION_579,NLIS_300152,PUBLISHED,1995,AFR,UGA,BTSX,56.7,56.7,,,
NUTRITION_579,NLIS_300205,PUBLISHED,2007,EUR,UKR,BTSX,18.2,18.2,,,
NUTRITION_579,NLIS_300156,PUBLISHED,1999,AFR,TZA,BTSX,31.8,31.8,,,
NUTRITION_579,NLIS_300155,PUBLISHED,1992,AFR,TZA,BTSX,22.6,22.6,,,
NUTRITION_579,NLIS_300154,PUBLISHED,1996,AFR,TZA,BTSX,28.9,28.9,,,
NUTRITION_579,NLIS_300007,PUBLISHED,2005,AFR,TZA,BTSX,41.3,41.3,,,
NUTRITION_579,NLIS_300275,PUBLISHED,2008,AMR,USA,BTSX,13.6,13.6,,,
NUTRITION_579,NLIS_300275,PUBLISHED,2007,AMR,USA,BTSX,12.1,12.1,,,
NUTRITION_579,NLIS_300275,PUBLISHED,2006,AMR,USA,BTSX,10.3,10.3,,,
NUTRITION_579,NLIS_300327,PUBLISHED,2007,AMR,URY,BTSX,57.1,57.1,,,
NUTRITION_579,NLIS_300129,PUBLISHED,2002,EUR,UZB,BTSX,18.9,18.9,,,
NUTRITION_579,NLIS_300225,PUBLISHED,2006,EUR,UZB,BTSX,26.4,26.4,,,
NUTRITION_579,NLIS_300228,PUBLISHED,2006,WPR,VNM,BTSX,16.9,16.9,,,
NUTRITION_579,NLIS_300216,PUBLISHED,2003,EMR,YEM,BTSX,11.5,11.5,,,
NUTRITION_579,NLIS_300082,PUBLISHED,1997,EMR,YEM,BTSX,17.8,17.8,,,
NUTRITION_579,NLIS_300171,PUBLISHED,1995,AFR,ZMB,BTSX,12.0,12.0,,,
NUTRITION_579,NLIS_300149,PUBLISHED,1992,AFR,ZMB,BTSX,9.7,9.7,,,
NUTRITION_579,NLIS_300052,PUBLISHED,2002,AFR,ZMB,BTSX,40.1,40.1,,,
NUTRITION_579,NLIS_300150,PUBLISHED,1997,AFR,ZMB,BTSX,19.3,19.3,,,
NUTRITION_579,NLIS_300235,PUBLISHED,2007,AFR,ZMB,BTSX,60.9,60.9,,,
NUTRITION_579,NLIS_300073,PUBLISHED,2006,AFR,ZWE,BTSX,22.2,22.2,,,
NUTRITION_579,NLIS_300038,PUBLISHED,1999,AFR,ZWE,BTSX,31.5,31.5,,,
